frame,cid,orig_x,orig_y,cvat_x,cvat_y,dx,dy,dist_px
19,18,976.0073349728555,572.6357567187915,976.01,572.64,0.0026650271445305407,0.004243281208459848,0.005010768912567519
19,19,1178.8901032275826,668.9787006380502,1178.89,668.98,-0.0001032275824854878,0.0012993619498047337,0.0013034559487708657
19,20,1430.407817098203,783.8164552961425,1430.41,783.82,0.0021829017971413123,0.003544703857528475,0.004162929940983877
19,21,1227.285717851606,601.6785880217794,1227.29,601.68,0.004282148393940588,0.001411978220517085,0.004508933062592807
19,22,1244.6340946401724,542.7902467885433,1244.63,542.79,-0.004094640172297659,-0.00024678854333615163,0.004102070541289579
19,23,1549.1743081203967,650.4922815300524,1549.17,650.49,-0.004308120396672166,-0.0022815300524143822,0.004874964690363686
19,24,1082.0553346606139,439.35554280913493,1082.06,439.36,0.00466533938606517,0.004457190865082339,0.006452281921533218
19,25,1232.2895790407274,486.6237804332195,1232.29,486.62,0.00042095927256013965,-0.0037804332195037205,0.0038037983695618817
19,26,1376.8788170845037,534.1885874012951,1376.88,534.19,0.0011829154964289046,0.0014125987049737887,0.0018424777265913601
19,27,1700.9343104281688,635.2620122237131,1700.93,635.26,-0.004310428168764702,-0.0020122237131090515,0.00475697753512444
19,31,178.9270726251998,699.0821535809482,178.93,699.08,0.0029273748002083266,-0.002153580948174749,0.0036342033681724516
20,17,850.6731667819131,510.43059812885986,856.5,502.0,5.826833218086904,-8.430598128859856,10.24826669060365
20,18,978.2555012296416,571.9768175390936,981.5,562.9,3.2444987703584047,-9.076817539093668,9.639262882028667
20,19,1181.167577420687,668.4840254785377,1179.6,657.5,-1.56757742068703,-10.98402547853766,11.095319494408994
20,20,1432.8058628236522,783.6123414721069,1438.5,783.6,5.694137176347795,-0.012341472106868423,5.694150550784533
20,21,1229.7142883887045,601.0089410163346,1232.5,594.2,2.7857116112954827,-6.808941016334529,7.35675655062944
